source_name,title,source_url,category,announcement_type,publication_date,animal_type,pet_name,region,city,reward,description
alertuj-ogloszenia.pl,Zaginął kot Flejek,https://alertuj-ogloszenia.pl/listing/zaginal-kot-flejek/,Zaginął Kotek,Zaginione,2026-05-30,Kot,Flejek,pomorskie,Kartuzy,,"Dwuletni samiec, szary, pręgowany z różowym nosem, wykastrowany, zaginął 28 maja na osiedlu Sikorskiego w Kartuzach. Wabi się Flejek. Znalazcę prosimy o kontakt pod numerem lub"
alertuj-ogloszenia.pl,Zaginął kot Łódź - Retkinia,https://alertuj-ogloszenia.pl/listing/zaginal-kot-lodz-retkinia/,Zaginął Kotek,Zaginione,2026-05-30,Kot,Teo,łódzkie,Łódź,,"27.05.26r. zaginął 2letni kot Teo. Kocurek reaguje na swoje imie, jest ufny i gadatliwy. Umaszczenie bialo-rude. Widziany ostatnio na Wyszynskiego-krańcówka."
alertuj-ogloszenia.pl,Zaginął piesek Miluś,https://alertuj-ogloszenia.pl/listing/zaginal-piesek-milus/,Zaginął Piesek,Zaginione,2026-05-29,Pies,Miluś,podkarpackie,Ropczycko-Sędziszowskim,Tak,"24.04.2026 w Nawsiu Miluś/Milek. Piesek rasy Chihuahua. Nie miał obroży. Dla osoby, która znajdzie pieska jest wyznaczona nagroda."
alertuj-ogloszenia.pl,Zaginęła Kotka Zija,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-zija/,Zaginął Kotek,Zaginione,2026-05-29,Kot,Zija,opolskie,"Poznań, Grunwald",,Zaginęła czarna młoda kotka. Ulica Kotowo (pogranicze Poznania i Lubonia). Ostatni raz widziana 2 dni temu. Na imię na Zija. Z cech charakterystycznych na bliznę po sterylizacji. Proszę o kontakt tylko pod nr telefonu: Agata
alertuj-ogloszenia.pl,Zaginął mój kotek Happy (Hepi),https://alertuj-ogloszenia.pl/listing/zaginal-moj-kotek-happy-hepi/,Zaginął Kotek,Zaginione,2026-05-29,Kot,Happy (Hepi),dolnośląskie,Wrocław,,"Zaginął ulubiony kotek. Kot europejski, szary Wiek: 1 rok Oznakowany Imię: Happy (Hepi) Jeśli Państwo widzieli kota, proszę, o kontakt pod numerem"
alertuj-ogloszenia.pl,Zaginęła suczka Pusia,https://alertuj-ogloszenia.pl/listing/zaginela-suczka-pusia/,Zaginął Piesek,Zaginione,2026-05-28,Pies,Pusia,podkarpackie,Zawada,,"Pusia jest czarnym puchatym pieskiem, jest przyjazna, ma brązowe oczka."
alertuj-ogloszenia.pl,Zaginął kotek Rysiu,https://alertuj-ogloszenia.pl/listing/zaginal-kotek-rysiu/,Zaginął Kotek,Zaginione,2026-05-28,Kot,Ryszard,mazowieckie,Pułtusk,,"Rysiu to ładny, spokojny kotek. Może bać się obcych."
alertuj-ogloszenia.pl,Zaginęła kotka Mania,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-mania/,Zaginął Kotek,Zaginione,2026-05-28,Kot,Mania,dolnośląskie,Pastuchów,200 PLN,"Nagroda 200 PLN Z soboty na niedzielę 24 maja 2026 r.w Pastuchowie nie wróciła do domu kotka Mania. Kotka jest wykastrowana ,ma chip,i nie ma jednego oczka. Gdyby ktoś z Państwa widział, bardzo proszę o telefon. GOSIA Pastuchów 58-150 Jaworzyna Śląska Ul.Wyzwolenia 24 Bardzo dziękuję za pomoc. Bardzo proszę o udostępnienianie🐈"
alertuj-ogloszenia.pl,Zaginęła kotka Tarusia,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-tarusia/,Zaginął Kotek,Zaginione,2026-05-28,Kot,Tara,łódzkie,Zgierz,,"Dzisiaj 28.05.2026 zaginęła kotka Tara. Wydarzyło się to w Zgierzu na osiedlu 650-lecia, obok Szkoły Podstawowej nr 12. Kicia ma charakterystyczną czarną plamkę na nosku. Tarusia raczej boi się ludzi więc nie podejdzie do nikogo obcego. Jest to kotek niewychodzący! ale uciekła. Jeśli ktoś ją zobaczy to bardzo prosimy dzwonić pod nr telefonu: ."
alertuj-ogloszenia.pl,Zaginęła kotka Rumba,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-rumba/,Zaginął Kotek,Zaginione,2026-05-28,Kot,Rumba,mazowieckie,Duchnice,,"Kochani, w Duchnicach przy Ożarowskiej zaginęła nasza kotka, 3-letnia Rumba, szaro-biała/srebrna, ma chipa, zarejestrowana w dwóch bazach. Proszę sprawdźcie Wasze piwnice, garaże. Często jest tak, że się wślizgnie i jest przypadkowo zamknięta. Reaguje na Rumba, Rumcia, Ruma, Rumka. Kotka przyjmuje leki. Tęsknimy za nią. Będę zobowiązana za info zwrotne jeśli ją zobaczycie, a najlepiej gdy uda się ją złapać i iść do weta, który bezpłatnie zweryfikuje po numerze chipa, w bazach sprawdzi, a tam już są kontakty do mnie, tel."
alertuj-ogloszenia.pl,Zaginęła suczka Rubi,https://alertuj-ogloszenia.pl/listing/zaginela-suczka-rubi-2/,Zaginął Piesek,Zaginione,2026-05-28,Pies,Rubi,małopolskie,"Sosnowice, gm. Brzeźnica, Pow. wadowicki",1 000 PLN,"Nagroda 1 000 PLN W nocy z 26 na 27 maja w Sosnowicach (gm. Brzeźnica) zaginęła nasza suczka Rubi. Opis psa: – rasa – Akita Amerykańska – płeć – suczka – wiek – 3 lata – chip – tak – pies jest bardzo łagodny, wręcz płochliwy, ciężki do złapania. Dane kontaktowe – Łukasz Rauch, Pies miał na sobie charakterystyczną czerwoną obrożę."
alertuj-ogloszenia.pl,Zaginął kotek Lokki,https://alertuj-ogloszenia.pl/listing/zaginal-kotek-lokki/,Zaginął Kotek,Zaginione,2026-05-28,Kot,Lokki,dolnośląskie,Wrocław,,"❗️ZAGINĄŁ KOT❗️ 27.05 około godziny 5:00 rano zaginął kot o imieniu Lokki. 📍 Okolica ul. Manganowa / Grabiszyńska, Wrocław 🐱 Ma 2 lata, jest wykastrowany ❌ Bez obroży Jeśli widziałeś Lokkiego lub masz jakiekolwiek informacje — prosimy o kontakt: 📞 Będziemy wdzięczni za każdą pomoc"
alertuj-ogloszenia.pl,Zaginął kot - Rio,https://alertuj-ogloszenia.pl/listing/zaginal-kot-rio/,Zaginął Kotek,Zaginione,2026-05-27,Kot,Rio,mazowieckie,WARSZAWA,,"Kot jak na zdjęciu zaginął w Warszawie, ul. Syta 95 na Wilanowie, Zawady. O wszelkie informację o nim uprzejmie prosimy o kontakt."
alertuj-ogloszenia.pl,Zaginęła kotka Aldona,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-aldona/,Zaginął Kotek,Zaginione,2026-05-27,Kot,Aldona,łódzkie,Łódź,,"Kicia 4-letnia, średniej wielkości, zaginęła 25 maja w okolicach ul. Jaskrowej (Julianów) w Łodzi. Rasa brytyjska, szara, złote oczy."
alertuj-ogloszenia.pl,Zaginęła kotka Gdynia Płyta Redlowska,https://alertuj-ogloszenia.pl/listing/zaginela-drobna-kotka-wolborz-zajazd-plan/,Zaginął Kotek,Zaginione,2026-05-27,Kot,SZARA,pomorskie,Gdynia Płyta Redlowska,Tak,"W niedzielę tj 24.05.2026r. zaginęła kotka drobnej budowy o imieniu Szara. Kotka ma 6 lat, jest wysterylizowana. Kotka zaginęła w Gdyni na Płycie Redlowskiej, jednak może być dzisiaj wszędzie. Za znalezienie kotki czeka wysoka nagroda pieniężna. Proszę o kontakt pod nr tel"
alertuj-ogloszenia.pl,Zaginął nam kotek Leo,https://alertuj-ogloszenia.pl/listing/zaginal-nam-kotek-leo/,Zaginął Kotek,Zaginione,2026-05-27,Kot,Leo,dolnośląskie,Kamienna Góra,Tak,"25.05.2026 zaginął nam kotek, kotek na co dzień jest przyjazny ale w tym momencie może być przestraszony i płochliwy. Kotek zaginął na ul. Kościuszki w Kamiennej Górze. Dla znalazcy nagroda pieniężna."
alertuj-ogloszenia.pl,"Zagineła Kotka Nela, Rzeszów okolice spółdzielni ZODIAK",https://alertuj-ogloszenia.pl/listing/zaginela-kotka-nela-rzeszow-okolice-spoldzielni-zodiak/,Zaginął Kotek,Zaginione,2026-05-26,Kot,Nela,podkarpackie,Rzeszów,500 PLN,"Nagroda 500 PLN Kotka zagineła w okolicach osiedla przy ul. Igancego Paderewskiego 1 (okolice spółdzielni ZODIAK), w dniu 25.05 około godziny 20:00, proszę o kontakt jeśli zostanie znaleziona i złapana, ewentualne informacje gdzie mogła być widziana w jakich godzinach."
alertuj-ogloszenia.pl,Zaginęła kotka Brysia tricolorek,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-brysia-tricolorek/,Zaginął Kotek,Zaginione,2026-05-26,Kot,BRYSIA,pomorskie,Tczew,,"W sobotę 23 maja zaginęła kotka, mieszka w zakładzie pracy w Tczewie ulica Jagiellońska 55. Reaguje na imię Brysia, jest ufna, daje się pogłaskać. Nosi szarą obróżkę na szyi. Gdyby ktokolwiek widział , proszę o zabezpieczenie Brysi i kontakt na numer . Dziękuję serdecznie."
alertuj-ogloszenia.pl,Reksio poszukiwany zaginął w Chojno-Młyn,https://alertuj-ogloszenia.pl/listing/reksio-poszukiwany-zaginal-w-chojno-mlyn/,Zaginął Piesek,Zaginione,2026-05-26,Pies,Reksio,opolskie,Wronki - Chojno,1 000 PLN,"Nagroda 1 000 PLN 🚨 ALERT – ZAGINĄŁ PIES REKS 🚨 📍 Miejsce zaginięcia: Chojno-Młyn 📅 Data: 23 maja około godziny 8:00 Zaginął starszy piesek o imieniu Reks. Ma 14 lat, jest czarny, kudłaty, niewielkiego wzrostu. To bardzo spokojny i przyjazny pies, ale może być wystraszony i zdezorientowany, ponieważ nie zna okolicy. Może przebywać: w lasach, przy jeziorze, w wysokiej trawie, w stodołach, garażach lub budynkach gospodarczych, przy drogach i rowach. ⚠️ Jeśli go zobaczysz: nie podbiegaj gwałtownie, spróbuj zrobić zdjęcie z daleka, skontaktuj się telefonicznie. 📞 Kontakt: 🙏 Bardzo prosimy o udostępnienia i każdą informację. Reks jest członkiem rodziny i bardzo na niego czekamy. ❤️"
alertuj-ogloszenia.pl,Zaginął koziołek anglonubijski,https://alertuj-ogloszenia.pl/listing/zaginal-koziolek-anglonubijski/,Pozostałe Zaginione Zwierzęta,Zaginione,2026-05-26,Inne,Cynamon,małopolskie,Zarzyce Wielkie/ Zebrzydowice,,"Koziołek anglonubijski kolczykowany. Czarny z brązowym przodem i białymi uszami. Wiek około 3 miesiące. Uciekł podczas zmiany miejsca zamieszkania, więc raczej sam nie wróci. Uciekł do lasu między Zarzycami Wielkimi i Zebrzydowicami."
alertuj-ogloszenia.pl,Zaginął kot Gacek,https://alertuj-ogloszenia.pl/listing/zaginal-kot-gacek-5/,Zaginął Kotek,Zaginione,2026-05-25,Kot,Gacek,podkarpackie,Rzeszów,,W dniu wczorajszym tj 24.05.2026 w godzinach wieczornych na ul Nowosądeckiej w Rzeszowie (osiedle projektant) z balkonu na 3 piętrze wypadł kot o imieniu Gacek. Kot ma charakterystyczną białą sierść pod brodą w kształcie apaszki. W razie napotkania proszę o kontakt telefoniczny.
alertuj-ogloszenia.pl,Zaginęła czarno biała kotka Burza,https://alertuj-ogloszenia.pl/listing/zaginela-czarno-biala-kotka-burza/,Zaginął Kotek,Zaginione,2026-05-25,Kot,Burza,mazowieckie,Daniłówka Pierwsza,,12.05.2026 zaginęła kotka Burza. Jest niewysterylizowana.
alertuj-ogloszenia.pl,Zaginął kocurek Hodor,https://alertuj-ogloszenia.pl/listing/zaginal-kocurek-hodor/,Zaginął Kotek,Zaginione,2026-05-24,Kot,Hodor,pomorskie,Słupsk,,"Zaginął roczny kocurek 💔 Okolice Zyg. Augusta w Słupsku. Widziany przechodzący w strone ul. Piłsudzkiego. Posiada czip, ma roczek, jest łagodny ale płochliwy (ze schorniska) Znaki szczególne: nadgryzione uszko i krzywo stawiana przednia łapka. Wszelkie informacje proszę pod numer ❤️"
alertuj-ogloszenia.pl,Zaginęła papuga,https://alertuj-ogloszenia.pl/listing/zaginela-papuga/,Pozostałe Zaginione Zwierzęta,Zaginione,2026-05-24,Ptak,Bubuś,podlaskie,"Białystok, Os. Jaroszówka",,Dzisiaj 24.05.2026 na ul. Familijnej (os. Jaroszówka) uciekła mi papuga nimfa. Raczej nie da się złapać. Jeśli ktoś widział bardzo proszę o info tel.
alertuj-ogloszenia.pl,Zaginął kot Richard,https://alertuj-ogloszenia.pl/listing/zaginal-kot-richard/,Zaginął Kotek,Zaginione,2026-05-24,Kot,Richard,mazowieckie,Warszawa,,"ZAGINĄŁ dnia Warszawa Pragi-Południe, Gocławek. rudy kot rasy Maine Coon – ma na imię Richard (przyzwyczaił się do imienia Richie), 4 lata, waga 10 kg. nigdy nie przebywał sam na ulicy, może syczeć i nie podchodzi do ludzi Kontakt: , ,"
alertuj-ogloszenia.pl,Zaginął kot Richie,https://alertuj-ogloszenia.pl/listing/zaginal-kot-richie/,Zaginął Kotek,Zaginione,2026-05-24,Kot,Richie ( Richard),mazowieckie,Warszawa,200 PLN,"Nagroda 200 PLN Zaginął kot. Warszawa – Praga-Potudnie. Gocławek. rudy kot rasy Maine Coon – ma na imię Richard (przyzwyczaił się do imienia Richie), 4 lata, waga 10 kg. Wyszedł z domu 23 maja o godz. 7 rano i nie wrócił. Boi się ludzi, nigdy nie przebywał sam na ulicy, może syczeć i nie podchodzi do ludzi. Okolice Pragi-Południe, w pobliżu Ashanu. Gocławek, może być na ulicy : Sztabowa, Liwiecka, Beskidzka, Styrska, Wiarusów Koprzywiańska, Łysogórska, Zapalczana, Olszynki Grochowskiej. Proszę o wszelkie informacje pod numerem: ,"
alertuj-ogloszenia.pl,Zaginęła kotka Sonia,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-sonia/,Zaginął Kotek,Zaginione,2026-05-24,Kot,SONIA,kujawsko-pomorskie,Szubin,1 000 PLN,"Nagroda 1 000 PLN ZAGINĘŁA KOTKA SONIA – SZUBIN, PROSIMY O POMOC 🚨 Kochani mieszkańcy Szubina i okolic — bardzo prosimy o udostępnienia i pomoc w odnalezieniu naszej kotki ❤️ W piątek (22.05) około godziny 15:40, przez niefortunny wypadek, Sonia uciekła spod Lecznicy Weterynaryjnej „Kaptur” i pobiegła w stronę ul. Winnica. Istnieje też możliwość, że przestraszona schowała się pod podwoziem któregoś z samochodów zaparkowanych w okolicy i mogła odjechać dalej. Dlatego szczególnie prosimy osoby, które parkowały przy ul. Winnica między godziną 15:00 a 16:00, aby sprawdziły monitoring, auta lub przypomniały sobie, czy nie widziały kotki. 🐾 Sonia jest bardzo płochliwa i wystraszona. 🐾 Reaguje na imię „Sonia”, ale może się ukrywać i nie podejść. 🐾 Charakterystyczne cechy: — szary grzbiet — szary ogonek — pół pyszczka szare — reszta futerka biała — charakterystyczna plamka na nosku Każda informacja może być na wagę złota 🙏 Prosimy: sprawdźcie garaże, piwnice, krzaki, okolice aut i posesji. Udostępnienie tego posta również bardzo pomaga — dzięki temu Sonia ma większą szansę wrócić do domu ❤️ To nasz przyjaciel rodziny i bardzo za nią tęsknimy 😿 Od początku poszukiwań spotykamy na swojej drodze ludzi o ogromnych 🧡 Proszę udostępnijcie lub podbijcie post, to nic nie kosztuje, a nam może pomóc odzyskać przyjaciela🙏🙏🙏🙏🙏🥹 📞 Kontakt: lub Na pewno nagrodzimy znalazcę!"
alertuj-ogloszenia.pl,Pola się odnalazła!!!!,https://alertuj-ogloszenia.pl/listing/zaginela-9-miesiaczka-suczka-pola/,Zaginął Piesek,Odnalezione,2026-05-24,Pies,POLA,dolnośląskie,Kowary,,Nasza Pola się odnalazła.
alertuj-ogloszenia.pl,Zaginęła kotka Jinx,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-jinx/,Zaginął Kotek,Zaginione,2026-05-24,Kot,Jinx,śląskie,Bielsko-Biała,,"Kotka roczna, maść szylkretowa z przewagą czarnego waga około 2 kg, przyjaźnie nastawiona do ludzi. Kotka ma czip identyfikacyjny."
alertuj-ogloszenia.pl,19 maja zaginął piesek Tropek,https://alertuj-ogloszenia.pl/listing/19-maja-zaginal-piesek-tropek/,Zaginął Piesek,Zaginione,2026-05-24,Pies,Tropek,mazowieckie,Wyszków,,"Dnia 19 maja w godzinach popołudniowych zaginął mały brązowy piesek w miejscowości Nowe Wielątki. Miał na sobie jasno pomarańczową obroże przeciw pchłom i kleszczom. Jeśli ktoś widział pieska bądź wie gdzie się znajdował/znajduje, prosimy o pilny kontakt."
alertuj-ogloszenia.pl,Zaginęła Frejka,https://alertuj-ogloszenia.pl/listing/zaginela-frejka/,Zaginął Piesek,Zaginione,2026-05-24,Pies,Freja,opolskie,Poznań,,"W dniu 23.05 na Poznańskich Winogradach zaginęła Frejka, ostatni raz była widziana na ul. Pasterskiej, jednak myślę, że może być wszędzie, ponieważ uciekała w dużym strachu. Każda informacja jest na wagę złota."
alertuj-ogloszenia.pl,Zaginął kot - Dalachów k. Rudnik,https://alertuj-ogloszenia.pl/listing/zaginal-kot-dalachow-k-rudnik/,Zaginął Kotek,Zaginione,2026-05-23,Kot,Pikuś,opolskie,oleski,,"ZAGINĄŁ KOT Wczoraj w Dalachowie ok. godziny 17 kot wyszedł z domu i do tej pory nie wrócił. Nigdy nie zniknął na tak długo. Bardzo proszę o informację, jeżeli ktoś go widział ."
alertuj-ogloszenia.pl,Zaginęła kotka szylkret Wawer Snopowa Lucerny,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-szylkret-wawer-snopowa-lucerny/,Zaginął Kotek,Zaginione,2026-05-23,Kot,Misia,mazowieckie,Warszawa,,"Zaginęła kotka. Wyszła we wtorek. Na ogół wracała po jednej nocy. Niewielka. Ok 2,5 kg. Ma chore biodro, jest chudziutka. Bardzo przyjazna. Wychowana na zewnątrz na terenie elektrociepłowni, gdzie każdy ją karmił w związku z czym nie boi się ludzi, podejdzie do każdego. Często przesiadywała na Snopowej pod allegromatem. Wawer okolice ul. Snopowej i Lucerny. Jest zaczipowana, wysterylizowana, zaszczepiona. W średnim wieku. Ma jedno uszko przycięte na znak sterylizacji. Jeżeli ktoś znalazł proszę o kontakt . Tęsknimy i ona pewnie też o ile nic jej się nie stało."
alertuj-ogloszenia.pl,Szukamy naszego ukochanego kotka,https://alertuj-ogloszenia.pl/listing/szukamy-naszego-ukochanego-kotka/,Zaginął Kotek,Zaginione,2026-05-23,Kot,Rudy,małopolskie,Wieprz k. Andrychowa,100 PLN,"Nagroda 100 PLN Witam, 21 maja około godziny 10:00-12:00 zaginął nasz kotek w Wieprzu (ul. Beskidzka) koło Andrychowa. Bardzo zależy nam na jego odnalezieniu. Kotek jest rudy, a także pręgowany. Boi się ludzi i głośnych dźwięków. Jest to kotek nie wychodzący, wykastrowany. W domku czeka na niego jego braciszek, który cały czas miauczy i go szuka. Poszukiwania na własną rękę nie powiodły się. Liczymy że uda się znaleźć kotka. W razie jakichkolwiek informacji bądź odnalezienia kotka prosimy o kontakt"
alertuj-ogloszenia.pl,Zaginął mój kotek Mruczek,https://alertuj-ogloszenia.pl/listing/zaginal-moj-kotek-mruczek/,Zaginął Kotek,Zaginione,2026-05-22,Kot,Mruczek,lubelskie,Lublin,1 000 PLN,"Nagroda 1 000 PLN Kot zaginął 19.05.2026 na terenie Lublina, początek ulicy Powstania Styczniowego/Aleja Kraśnicka. Kot nieufny, posiada czarne łaty: na głowie, przed ogonem na grzbiecie, pod ogonem, na prawej tylnej łapie, poniżej zgięcia, czarny ogon. Proszę o kontakt wszystkich, którzy mają jakieś informacje, dla znalazcy nagroda pieniężna w wysokości 1000 zł"
alertuj-ogloszenia.pl,Zaginął kot Ruda Śląska,https://alertuj-ogloszenia.pl/listing/zaginal-kot-ruda-slaska/,Zaginął Kotek,Zaginione,2026-05-21,Kot,Donald,śląskie,Ruda Śląska,,"Zaginął nam kot, wabi się Donald. Mieszka w Rudzie południowej przy Szkole Podstawowej im. Karola Miarki nr.30. Jeśli ktoś go widział bardzo prosimy o kontakt telefoniczny."
alertuj-ogloszenia.pl,Zaginęła suczka Moly,https://alertuj-ogloszenia.pl/listing/zaginela-suczka-moly/,Zaginął Piesek,Zaginione,2026-05-21,Pies,Moly,opolskie,Kluczbork,1 000 PLN,"Nagroda 1 000 PLN W dniu 14 maja zaginęła suczka cocker spaniel ,uciekła z obejścia z drugim psem ,który wrócił do domu ,a sunia nie wróciła .Prosimy o pomoc w odnalezieniu wynagrodzimy znalazcę ."
alertuj-ogloszenia.pl,Zaginęła czarna kotka Strzyga,https://alertuj-ogloszenia.pl/listing/zaginela-czarna-kotka-strzyga/,Zaginął Kotek,Zaginione,2026-05-21,Kot,Strzyga,mazowieckie,Pruszków,500 PLN,Nagroda 500 PLN Kotka zaginęła w okolicy al. Niepodległości w Pruszkowie. Jest ufna i przyjazna.
alertuj-ogloszenia.pl,"Zaginęła Kotka, Siemianowice Śląskie",https://alertuj-ogloszenia.pl/listing/zaginela-kotka-siemianowice-slaskie/,Zaginął Kotek,Zaginione,2026-05-21,Kot,Shi,śląskie,Dodane 2026-05-21 Szczegóły Dodaj do ulubionych 20.05.2026 o godzinie 6.00 wyszła z domu w okolicy ul. Krótkiej w Siemianowicach Śląskich kotka Shi. Imię pupila Shi śląskie Siemianowice Śląskie,,20.05.2026 o godzinie 6.00 wyszła z domu w okolicy ul. Krótkiej w Siemianowicach Śląskich kotka Shi.
alertuj-ogloszenia.pl,Zaginął rudy kocur Garfield,https://alertuj-ogloszenia.pl/listing/zaginal-rudy-kocur-garfield/,Zaginął Kotek,Zaginione,2026-05-21,Kot,Garfield,śląskie,Wojkowice,,8 maja zaginął rudy kocur Garfield. Kot w dniu zaginięcia miał czerwoną obróżkę z dzwoneczkiem. Kotek ma charakterystyczny krótki ogonek.
alertuj-ogloszenia.pl,Zaginęła kotka Jula,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-jula/,Zaginął Kotek,Zaginione,2026-05-21,Kot,Jula,lubelskie,Lublin,1 000 PLN,Nagroda 1 000 PLN 14.05.2026 wyszła z domu i nie wraca kotka Jula. Szukam już wszystkich możliwości aby ją odnaleźć. Błagam jeśli ktokolwiek coś wie lub już gdzieś widział proszę o kontakt.
alertuj-ogloszenia.pl,Zaginęła kotka Pianka,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-pianka/,Zaginął Kotek,Zaginione,2026-05-20,Kot,Pianka,śląskie,Ruda Śląska,,". Ma chip. Jest wysterylizowana, drobnej budowy. Wiek półtorej roku. Ma białe łapki i białą krawatkę."
alertuj-ogloszenia.pl,Zaginął pies Jufi Olsztyn okolice CRF Nagórki,https://alertuj-ogloszenia.pl/listing/zaginal-pies-jufi-olsztyn-okolice-crf-nagorki/,Zaginął Piesek,Zaginione,2026-05-20,Pies,Jufi,warmińsko-mazurskie,Olsztyn,,Dziś 20.05.2026 w okolicach godziny 14 w okolicy CRF na Nagórkach uciekł wystraszony piesek Jufi po kontakcie z dzikiem. Wyrwał się ze smyczy. Prawdopodobnie jest w okolicach lasu.
alertuj-ogloszenia.pl,Zaginęła drobna kotka Grażyna,https://alertuj-ogloszenia.pl/listing/zaginela-drobna-kotka-grazyna/,Zaginął Kotek,Zaginione,2026-05-20,Kot,Grażyna,mazowieckie,SOCHACZEW,,Biało-czarna drobna kotka szczupła z całym czarnym ogonem czarnymi uszami i łatwą czarną zachodzącą na lewe oko. Zaginęła w Sochaczewie w okolicy Muzeum Kolejki Wąskotorowej w dniu 19 maja 2026 w godzinach wieczornych.
alertuj-ogloszenia.pl,Zaginęła kotka Meliska Sandomierz i okolice!,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-meliska-sandomierz-i-okolice/,Zaginął Kotek,Zaginione,2026-05-19,Kot,Meliska,świętokrzyskie,Sandomierz,,Zaginęła kotka Meliska. Bardzo proszę o pomoc widziana ostatnio w okolicach ul. Wiśniowej w Sandomierzu. Jeśli ktoś widział w ciągu 2 tygodni proszę o kontakt. Rodzina bardzo się o nią martwi:(
alertuj-ogloszenia.pl,Zaginął kocurek Sebastian,https://alertuj-ogloszenia.pl/listing/zaginal-kocurek-sebastian/,Zaginął Kotek,Zaginione,2026-05-19,Kot,Sebastian,mazowieckie,"Kałuszyn, powiat Mińsk Mazowiecki",Tak,"Ostatnio widziany przy ul. Ogrodowej / Podleśnej w Kałuszynie (pow. Mińsk Mazowiecki). Dwuletni kot, szczupły, duży. Sierść czarna, białe łaty (łapy, brzuch, szyja, koniec ogona, nos i pyszczek). Dla znalazcy NAGRODA! Zrozpaczeni opiekunowie proszą o kontakt – jeżeli go widziałeś lub masz jakiekolwiek informacje skontaktuj się."
alertuj-ogloszenia.pl,Zaginął nasz kochany kotek,https://alertuj-ogloszenia.pl/listing/zaginal-nasz-kochany-kotek/,Zaginął Kotek,Zaginione,2026-05-18,Kot,Mruczek,mazowieckie,Jachranka,,"W czwartek 14.05.2026 wieczorem w Jachrance wymknął się z domu nasz kotek Mruczek i do tej pory nie wrócił, zwracam się z prośbą, jeżeli ktoś z Państwa widział lub coś wie na jego temat, proszę o kontakt."
alertuj-ogloszenia.pl,Zaginęła 16-letnia suczka Saba,https://alertuj-ogloszenia.pl/listing/zaginela-16-letnia-suczka-saba/,Zaginął Piesek,Zaginione,2026-05-18,Pies,Saba,małopolskie,Wadowice,Tak,"13 maja zaginęła 16-letnia suczka – wyszła z domu ok. godziny 20:00 na osiedlu PATRIA w Tomicach. Od tego czasu doszły nas słuchy, że była widziana przy WCK Wadowice, przy straży w Wadowicach/Aldi, między blokami przy WCK, jak i na Zawale. Błagam o kontakt i zabezpieczenie psa, jeśli ktoś ją zobaczy. Przewidziana nagroda. Pies niedosłyszy, niedowidzi, ale jest bardzo przyjazny do dorosłych i dzieci. Jest też lekko lękliwy. Nigdy nie warczy. Rudy kolor, białe łapki, wielkość: do połowy łydki. Numery telefonu: jeśli brak odbioru – PROSZĘ O SMS."
alertuj-ogloszenia.pl,ZAGINĘŁA KOTKA PRZYLEPKA !!!,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-przylepka/,Zaginął Kotek,Zaginione,2026-05-18,Kot,Przylepka,pomorskie,Słupsk,,"!!!UWAGA!!! PROSZĘ O POMOC! PRZYLEPKA uciekła z domu 16.05 na ulicy Lelewela w Słupsku. Kotek jest niewychodzący, nie wiem jak się zachowa do obcych ludzi. Znaki szczególne: białe włoski w uszach, kilka białych włosków na piersi i trochę białych włosków na brzuszku. Kotek jest wokalizyjacy, może mocno miauczeć, reaguje na swoje imię i „kici kici”. Bardzo proszę, o każdą, jakąkolwiek informację o podobnym kotku 🙏🏻"
alertuj-ogloszenia.pl,Zaginęła kocica Stelka,https://alertuj-ogloszenia.pl/listing/zaginela-kocica-stelka/,Zaginął Kotek,Zaginione,2026-05-18,Kot,Stella,lubelskie,Lublin Zemborzyce,1 000 PLN,"Nagroda 1 000 PLN 4 maja zaginęła Stelka, 6 lat, wysterylizowana. Ostatnio widziana w okolicy Top Marketu w Lublinie Zemborzyce. Nieufna wobec obcych. Charakterystyczne czarne kitki na uszach, jak u żbika."
alertuj-ogloszenia.pl,Zaginęła Kotka - Marlenka,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-marlenka/,Zaginął Kotek,Zaginione,2026-05-18,Kot,Marlenka,łódzkie,Koluszki,,"Zaginęła Kotka! Reaguje na imię Marlenka! Zaginęła w czwartek w okolicach ulicy Żwirki, Koluszki. Jeśli ktokolwiek widział kotkę i ma jakieś informacje prosimy o kontakt pod numerami:"
alertuj-ogloszenia.pl,Zaginął czarny pies Misiek,https://alertuj-ogloszenia.pl/listing/zaginal-czarny-pies-misiek/,Zaginął Piesek,Zaginione,2026-05-18,Pies,Misiek,pomorskie,Miastko,1 000 PLN,"Nagroda 1 000 PLN W okolicach Dolska, Lubkowa zaginął pies, oddalił się z podwórka. Czarny z długą sierścią, jedno ucho ma klapnięte. Za pomoc w odnalezieniu psa przewiduje nagrodę pieniężną 1000 zł."
